jns_karantina;komoditas;Satuan;Harga;komsat
T;NOMAPHILA;buah/butir/batang;60000;NOMAPHILA/buah/butir/batang
T;NONE;kilogram;60000;NONE/kilogram
T;NUPHUR SAGITTIFORIUM;buah/butir/batang;60000;NUPHUR SAGITTIFORIUM/buah/butir/batang
T;OATS;bag;60000;OATS/bag
T;OATS;kilogram;60000;OATS/kilogram
T;OATS;kilogram of phosphorus pentoxide (phosphoric anhydride);60000;OATS/kilogram of phosphorus pentoxide (phosphoric anhydride)
T;OATS;kilogram per kilogram;60000;OATS/kilogram per kilogram
T;OATS;kilogram per second;60000;OATS/kilogram per second
T;OATS;ton;60000;OATS/ton
T;OIL PALM KERNEL;bag;60000;OIL PALM KERNEL/bag
T;OIL PALM KERNEL;kilogram;60000;OIL PALM KERNEL/kilogram
T;OIL PALM KERNEL;ton;60000;OIL PALM KERNEL/ton
T;OKRA;kilogram;60000;OKRA/kilogram
T;ONION POWDER;bag;60000;ONION POWDER/bag
T;ONION POWDER;carton;60000;ONION POWDER/carton
T;ONION POWDER;kilogram;60000;ONION POWDER/kilogram
T;ONION POWDER;kilogram per second;60000;ONION POWDER/kilogram per second
T;ONION POWDER;ton;60000;ONION POWDER/ton
T;OPHIOPOGON;buah/butir/batang;60000;OPHIOPOGON/buah/butir/batang
T;OREGANO;bag;60000;OREGANO/bag
T;OREGANO;kemasan;60000;OREGANO/kemasan
T;OREGANO;kilogram;60000;OREGANO/kilogram
T;OREGANO;ton;60000;OREGANO/ton
T;ORNAMENTAL PLANTS;bag;60000;ORNAMENTAL PLANTS/bag
T;ORNAMENTAL PLANTS;buah/butir/batang;60000;ORNAMENTAL PLANTS/buah/butir/batang
T;ORNAMENTAL PLANTS;gram;60000;ORNAMENTAL PLANTS/gram
T;ORNAMENTAL PLANTS;kilogram;60000;ORNAMENTAL PLANTS/kilogram
T;OXYPETALUM;buah/butir/batang;60000;OXYPETALUM/buah/butir/batang
T;OXYPETALUM;kilogram;60000;OXYPETALUM/kilogram
T;PACHIRA;buah/butir/batang;60000;PACHIRA/buah/butir/batang
T;PAKAN BURUNG;buah/butir/batang;60000;PAKAN BURUNG/buah/butir/batang
T;PAKAN BURUNG;bulk;60000;PAKAN BURUNG/bulk
T;PAKAN BURUNG;kilogram;60000;PAKAN BURUNG/kilogram
T;PAKAN BURUNG;ton;60000;PAKAN BURUNG/ton
T;Pakan Ternak;bag;60000;Pakan Ternak/bag
T;Pakan Ternak;kilogram;60000;Pakan Ternak/kilogram
T;Pakan Ternak;ton;60000;Pakan Ternak/ton
T;PAKIS;buah/butir/batang;60000;PAKIS/buah/butir/batang
T;PAKIS;kilogram;60000;PAKIS/kilogram
T;PAKUAN TANDUK RUSA;box;60000;PAKUAN TANDUK RUSA/box
T;PAKUAN TANDUK RUSA;buah/butir/batang;60000;PAKUAN TANDUK RUSA/buah/butir/batang
T;PALA BIJI;bag;60000;PALA BIJI/bag
T;PALA BIJI;box;60000;PALA BIJI/box
T;PALA BIJI;gram;60000;PALA BIJI/gram
T;PALA BIJI;kilogram;60000;PALA BIJI/kilogram
T;PALA BIJI;kilogram of phosphorus pentoxide (phosphoric anhydride);60000;PALA BIJI/kilogram of phosphorus pentoxide (phosphoric anhydride)
T;PALA BIJI;meter kubik;60000;PALA BIJI/meter kubik
T;PALA BIJI;ton;60000;PALA BIJI/ton
T;PALA BUBUK;gram;60000;PALA BUBUK/gram
T;PALA BUBUK;kilogram;60000;PALA BUBUK/kilogram
T;PALEM;buah/butir/batang;60000;PALEM/buah/butir/batang
T;PALEM;gram;60000;PALEM/gram
T;PALEM;kilogram;60000;PALEM/kilogram
T;PALEM;meter kubik;60000;PALEM/meter kubik
T;PALLET;box;60000;PALLET/box
T;PALLET;buah/butir/batang;60000;PALLET/buah/butir/batang
T;PALLET;bulk;60000;PALLET/bulk
T;PALLET;kemasan;60000;PALLET/kemasan
T;PALLET;kilogram;60000;PALLET/kilogram
T;PALLET;lembar;60000;PALLET/lembar
T;PALLET;meter kubik;60000;PALLET/meter kubik
T;PALLET;set;60000;PALLET/set
T;PALLET;ton;60000;PALLET/ton
T;PALM KERNEL EXPELLER;gram;60000;PALM KERNEL EXPELLER/gram
T;PALM KERNEL EXPELLER;kilogram;60000;PALM KERNEL EXPELLER/kilogram
T;PALM KERNEL EXPELLER;ton;60000;PALM KERNEL EXPELLER/ton
T;PALM KERNEL MEAL;buah/butir/batang;60000;PALM KERNEL MEAL/buah/butir/batang
T;PALM KERNEL MEAL;kilogram;60000;PALM KERNEL MEAL/kilogram
T;PALM KERNEL MEAL;ton;60000;PALM KERNEL MEAL/ton
T;PALM KERNEL OIL;kilogram;60000;PALM KERNEL OIL/kilogram
T;PALM KERNEL OIL;ton;60000;PALM KERNEL OIL/ton
T;PALM KERNEL OLEIN;kilogram;60000;PALM KERNEL OLEIN/kilogram
T;PALM KERNEL OLEIN;ton;60000;PALM KERNEL OLEIN/ton
T;PALM KERNEL STEARIN;kilogram;60000;PALM KERNEL STEARIN/kilogram
T;PALM KERNEL STEARIN;ton;60000;PALM KERNEL STEARIN/ton
T;PAMPAS GRASS;buah/butir/batang;60000;PAMPAS GRASS/buah/butir/batang
T;PAMPAS GRASS;kilogram;60000;PAMPAS GRASS/kilogram
T;PANDAN;buah/butir/batang;60000;PANDAN/buah/butir/batang
T;PANDAN;gram;60000;PANDAN/gram
T;PANDAN;kilogram;60000;PANDAN/kilogram
T;PANDAN;meter kubik;60000;PANDAN/meter kubik
T;PAPRIKA;bag;60000;PAPRIKA/bag
T;PAPRIKA;carton;60000;PAPRIKA/carton
T;PAPRIKA;kilogram;60000;PAPRIKA/kilogram
T;PAPRIKA;ton;60000;PAPRIKA/ton
T;PARSLEY;bag;60000;PARSLEY/bag
T;PARSLEY;buah/butir/batang;60000;PARSLEY/buah/butir/batang
T;PARSLEY;kemasan;60000;PARSLEY/kemasan
T;PARSLEY;kilogram;60000;PARSLEY/kilogram
T;PARSLEY;ton;60000;PARSLEY/ton
T;PARSNIP;kilogram;60000;PARSNIP/kilogram
T;PEAT;kilogram;60000;PEAT/kilogram
T;PECAN;kilogram;60000;PECAN/kilogram
T;PECAN;meter kubik;60000;PECAN/meter kubik
T;PEKAWAI;kilogram;60000;PEKAWAI/kilogram
T;PERABOT ROTAN;box;60000;PERABOT ROTAN/box
T;PERABOT ROTAN;buah/butir/batang;60000;PERABOT ROTAN/buah/butir/batang
T;PERABOT ROTAN;cubic centimetre;60000;PERABOT ROTAN/cubic centimetre
T;PERABOT ROTAN;gram;60000;PERABOT ROTAN/gram
T;PERABOT ROTAN;kemasan;60000;PERABOT ROTAN/kemasan
T;PERABOT ROTAN;kilogram;60000;PERABOT ROTAN/kilogram
T;PERABOT ROTAN;kit;60000;PERABOT ROTAN/kit
T;PERABOT ROTAN;meter kubik;60000;PERABOT ROTAN/meter kubik
T;PERABOTAN KAYU;buah/butir/batang;60000;PERABOTAN KAYU/buah/butir/batang
T;PERABOTAN KAYU;carton;60000;PERABOTAN KAYU/carton
T;PERABOTAN KAYU;kemasan;60000;PERABOTAN KAYU/kemasan
T;PERABOTAN KAYU;kilogram;60000;PERABOTAN KAYU/kilogram
T;PERABOTAN KAYU;meter kubik;60000;PERABOTAN KAYU/meter kubik
T;PERABOTAN KAYU;meter persegi;60000;PERABOTAN KAYU/meter persegi
T;PERABOTAN KAYU;ton;60000;PERABOTAN KAYU/ton
T;PERSIMMON;buah/butir/batang;60000;PERSIMMON/buah/butir/batang
T;PERSIMMON;carton;60000;PERSIMMON/carton
T;PERSIMMON;gram;60000;PERSIMMON/gram
T;PERSIMMON;kilogram;60000;PERSIMMON/kilogram
T;PERSIMMON JEPANG;buah/butir/batang;60000;PERSIMMON JEPANG/buah/butir/batang
T;PETAI;buah/butir/batang;60000;PETAI/buah/butir/batang
T;PETAI;carton;60000;PETAI/carton
T;PETAI;kilogram;60000;PETAI/kilogram
T;PETAI;meter kubik;60000;PETAI/meter kubik
T;PHYSALIS;kilogram;60000;PHYSALIS/kilogram
T;PINANG;box;60000;PINANG/box
T;PINANG;buah/butir/batang;60000;PINANG/buah/butir/batang
T;PINANG;kemasan;60000;PINANG/kemasan
T;PINANG;kilogram;60000;PINANG/kilogram
T;PINANG;ton;60000;PINANG/ton
T;PINANG BIJI;bag;60000;PINANG BIJI/bag
T;PINANG BIJI;box;60000;PINANG BIJI/box
T;PINANG BIJI;buah/butir/batang;60000;PINANG BIJI/buah/butir/batang
T;PINANG BIJI;gram;60000;PINANG BIJI/gram
T;PINANG BIJI;kemasan;60000;PINANG BIJI/kemasan
T;PINANG BIJI;kilogram;60000;PINANG BIJI/kilogram
T;PINANG BIJI;kilogram per second;60000;PINANG BIJI/kilogram per second
T;PINANG BIJI;meter kubik;60000;PINANG BIJI/meter kubik
T;PINANG BIJI;ton;60000;PINANG BIJI/ton
T;PINANG BIJI;tonne per cubic metre;60000;PINANG BIJI/tonne per cubic metre
T;PINTO BEANS;kilogram;60000;PINTO BEANS/kilogram
T;PINTO BEANS;ton;60000;PINTO BEANS/ton
T;PISTACHIO;botol;60000;PISTACHIO/botol
T;PISTACHIO;box;60000;PISTACHIO/box
T;PISTACHIO;buah/butir/batang;60000;PISTACHIO/buah/butir/batang
T;PISTACHIO;carton;60000;PISTACHIO/carton
T;PISTACHIO;kemasan;60000;PISTACHIO/kemasan
T;PISTACHIO;kilogram;60000;PISTACHIO/kilogram
T;PISTACHIO;ton;60000;PISTACHIO/ton
T;PLATYPHYLLA SUBMERSED;buah/butir/batang;60000;PLATYPHYLLA SUBMERSED/buah/butir/batang
T;PLUMERIA;buah/butir/batang;60000;PLUMERIA/buah/butir/batang
T;POHON KETAPANG;buah/butir/batang;60000;POHON KETAPANG/buah/butir/batang
T;POHON KETAPANG;kilogram;60000;POHON KETAPANG/kilogram
T;POHON KETAPANG;meter kubik;60000;POHON KETAPANG/meter kubik
T;POHON LONTAR;buah/butir/batang;60000;POHON LONTAR/buah/butir/batang
T;POHON LONTAR;kilogram;60000;POHON LONTAR/kilogram
T;Pohon Pinang merah;buah/butir/batang;60000;Pohon Pinang merah/buah/butir/batang
T;Pohon Pinang merah;kilogram;60000;Pohon Pinang merah/kilogram
T;POLYPODIACEAE;buah/butir/batang;60000;POLYPODIACEAE/buah/butir/batang
T;POPCORN;bag;60000;POPCORN/bag
T;POPCORN;kilogram;60000;POPCORN/kilogram
T;POPCORN;kilogram per second;60000;POPCORN/kilogram per second
T;POPCORN;ton;60000;POPCORN/ton
T;PORANG;gram;60000;PORANG/gram
T;PORANG;kilogram;60000;PORANG/kilogram
T;PORANG;ton;60000;PORANG/ton
T;PRODUK PASTA;botol;60000;PRODUK PASTA/botol
T;PRODUK PASTA;gram;60000;PRODUK PASTA/gram
T;PRODUK PASTA;kilogram;60000;PRODUK PASTA/kilogram
T;PROTEA;kilogram;60000;PROTEA/kilogram
T;PRUNUS;case;60000;PRUNUS/case
T;PRUNUS;kilogram;60000;PRUNUS/kilogram
T;PRUNUS;ton;60000;PRUNUS/ton
T;Pucuk merah;buah/butir/batang;60000;Pucuk merah/buah/butir/batang
T;PURUN TIKUS;kilogram;60000;PURUN TIKUS/kilogram
T;RADISH;buah/butir/batang;60000;RADISH/buah/butir/batang
T;RADISH;kilogram;60000;RADISH/kilogram
T;RAGI;bag;60000;RAGI/bag
T;RAGI;box;60000;RAGI/box
T;RAGI;buah/butir/batang;60000;RAGI/buah/butir/batang
T;RAGI;carton;60000;RAGI/carton
T;RAGI;gram;60000;RAGI/gram
T;RAGI;kemasan;60000;RAGI/kemasan
T;RAGI;kilogram;60000;RAGI/kilogram
T;RAGI;kilogram per second;60000;RAGI/kilogram per second
T;RAGI;ton;60000;RAGI/ton
T;RAGI;vial;60000;RAGI/vial
T;RAMBAI;buah/butir/batang;60000;RAMBAI/buah/butir/batang
T;RAMBAI;kilogram;60000;RAMBAI/kilogram
T;RAMI;kilogram;60000;RAMI/kilogram
T;RAMI;meter kubik;60000;RAMI/meter kubik
T;RAPE SEED MEAL;kilogram;60000;RAPE SEED MEAL/kilogram
T;RBD PALM OLEIN;kilogram;60000;RBD PALM OLEIN/kilogram
T;RBD PALM OLEIN;ton;60000;RBD PALM OLEIN/ton
T;RBD PALM STEARIN;kilogram;60000;RBD PALM STEARIN/kilogram
T;RBD PALM STEARIN;ton;60000;RBD PALM STEARIN/ton
T;RED BACOPA;buah/butir/batang;60000;RED BACOPA/buah/butir/batang
T;REFINED INTERESTERIFIED HYDROGENATE;ton;60000;REFINED INTERESTERIFIED HYDROGENATE/ton
T;REFINED INTERESTERIFIED SHEA OLEIN;kilogram;60000;REFINED INTERESTERIFIED SHEA OLEIN/kilogram
T;REFINED INTERESTERIFIED SHEA STEARI;kilogram;60000;REFINED INTERESTERIFIED SHEA STEARI/kilogram
T;REINECKII;buah/butir/batang;60000;REINECKII/buah/butir/batang
T;REMPAH-REMPAH;botol;60000;REMPAH-REMPAH/botol
T;REMPAH-REMPAH;carton;60000;REMPAH-REMPAH/carton
T;REMPAH-REMPAH;gram;60000;REMPAH-REMPAH/gram
T;REMPAH-REMPAH;kemasan;60000;REMPAH-REMPAH/kemasan
T;REMPAH-REMPAH;kilogram;60000;REMPAH-REMPAH/kilogram
T;REMPAH-REMPAH;ton;60000;REMPAH-REMPAH/ton
T;RHAPIDOPHORA;buah/butir/batang;60000;RHAPIDOPHORA/buah/butir/batang
T;RHAPIDOPHORA;gram;60000;RHAPIDOPHORA/gram
T;RICCA FLUITANS;buah/butir/batang;60000;RICCA FLUITANS/buah/butir/batang
T;ROBLE WOOD;buah/butir/batang;60000;ROBLE WOOD/buah/butir/batang
T;ROCK MELON;kilogram;60000;ROCK MELON/kilogram
T;ROSELLA;gram;60000;ROSELLA/gram
T;ROSELLA;kilogram;60000;ROSELLA/kilogram
T;ROSELLA;ton;60000;ROSELLA/ton
T;ROTALA;buah/butir/batang;60000;ROTALA/buah/butir/batang
T;ROTAN;buah/butir/batang;60000;ROTAN/buah/butir/batang
T;ROTAN;kemasan;60000;ROTAN/kemasan
T;ROTAN;kilogram;60000;ROTAN/kilogram
T;ROTAN;meter kubik;60000;ROTAN/meter kubik
T;ROTAN;meter persegi;60000;ROTAN/meter persegi
T;RUBUS;buah/butir/batang;60000;RUBUS/buah/butir/batang
T;RUBUS;kilogram;60000;RUBUS/kilogram
T;RUBUS;ton;60000;RUBUS/ton
T;RUMPUT GAJAH;buah/butir/batang;60000;RUMPUT GAJAH/buah/butir/batang
T;RUMPUT GAJAH;gram;60000;RUMPUT GAJAH/gram
T;RUMPUT GAJAH;kilogram;60000;RUMPUT GAJAH/kilogram
T;RUMPUT GANDUM;botol;60000;RUMPUT GANDUM/botol
T;RUMPUT GANDUM;gram;60000;RUMPUT GANDUM/gram
T;RUMPUT GANDUM;kilogram;60000;RUMPUT GANDUM/kilogram
T;RUMPUT GANDUM;ton;60000;RUMPUT GANDUM/ton
T;Rumput Laut;box;60000;Rumput Laut/box
T;Rumput Laut;gram;60000;Rumput Laut/gram
T;Rumput Laut;kilogram;60000;Rumput Laut/kilogram
T;Rumput Laut;kilogram per second;60000;Rumput Laut/kilogram per second
T;Rumput Laut;liter;60000;Rumput Laut/liter
T;Rumput Laut;meter kubik;60000;Rumput Laut/meter kubik
T;SABUT SAWIT;box;60000;SABUT SAWIT/box
T;SABUT SAWIT;gram;60000;SABUT SAWIT/gram
T;SABUT SAWIT;kemasan;60000;SABUT SAWIT/kemasan
T;SABUT SAWIT;kilogram;60000;SABUT SAWIT/kilogram
T;SABUT SAWIT;meter kubik;60000;SABUT SAWIT/meter kubik
T;SAGITTARIA;buah/butir/batang;60000;SAGITTARIA/buah/butir/batang
T;SAGITTARIA;kilogram;60000;SAGITTARIA/kilogram
T;SALIX;buah/butir/batang;60000;SALIX/buah/butir/batang
T;SALVIA;buah/butir/batang;60000;SALVIA/buah/butir/batang
T;SALVIA;kilogram;60000;SALVIA/kilogram
T;SALVIA;ton;60000;SALVIA/ton
T;SALVINIA NATANS;buah/butir/batang;60000;SALVINIA NATANS/buah/butir/batang
T;SAMBILOTO;gram;60000;SAMBILOTO/gram
T;SAMBILOTO;kilogram;60000;SAMBILOTO/kilogram
T;SANSEVIERIA;buah/butir/batang;60000;SANSEVIERIA/buah/butir/batang
T;SANTAN KELAPA;box;60000;SANTAN KELAPA/box
T;SANTAN KELAPA;gram;60000;SANTAN KELAPA/gram
T;SANTAN KELAPA;kilogram;60000;SANTAN KELAPA/kilogram
T;SANTAN KELAPA;liter;60000;SANTAN KELAPA/liter
T;SANTAN KELAPA;ton;60000;SANTAN KELAPA/ton
T;SAPU LIDI;bag;60000;SAPU LIDI/bag
T;SAPU LIDI;buah/butir/batang;60000;SAPU LIDI/buah/butir/batang
T;SAPU LIDI;carton;60000;SAPU LIDI/carton
T;SAPU LIDI;kilogram;60000;SAPU LIDI/kilogram
T;SAPU LIDI;kilogram per second;60000;SAPU LIDI/kilogram per second
T;SAPU LIDI;meter kubik;60000;SAPU LIDI/meter kubik
T;SAPU LIDI;ton;60000;SAPU LIDI/ton
T;SARANG SEMUT;buah/butir/batang;60000;SARANG SEMUT/buah/butir/batang
T;SARANG SEMUT;gram;60000;SARANG SEMUT/gram
T;SARANG SEMUT;kilogram;60000;SARANG SEMUT/kilogram
T;SARANG SEMUT;ton;60000;SARANG SEMUT/ton
T;SARRACENIA;buah/butir/batang;60000;SARRACENIA/buah/butir/batang
T;Sawit (Cangkang);box;60000;Sawit (Cangkang)/box
T;Sawit (Cangkang);kilogram;60000;Sawit (Cangkang)/kilogram
T;Sawit (Cangkang);ton;60000;Sawit (Cangkang)/ton
T;SAYUR ASEM;kilogram;60000;SAYUR ASEM/kilogram
T;SAYUR KATUK;kilogram;60000;SAYUR KATUK/kilogram
T;SAYUR LILIN;buah/butir/batang;60000;SAYUR LILIN/buah/butir/batang
T;SAYURAN ASPARAGUS;buah/butir/batang;60000;SAYURAN ASPARAGUS/buah/butir/batang
T;SAYURAN ASPARAGUS;kilogram;60000;SAYURAN ASPARAGUS/kilogram
T;SAYURAN BAYAM;carton;60000;SAYURAN BAYAM/carton
T;SAYURAN BAYAM;kilogram;60000;SAYURAN BAYAM/kilogram
T;SAYURAN BAYAM;kilogram per second;60000;SAYURAN BAYAM/kilogram per second
T;SAYURAN BAYAM;ton;60000;SAYURAN BAYAM/ton
T;SAYURAN BAYAM BEKU;kilogram;60000;SAYURAN BAYAM BEKU/kilogram
T;SAYURAN BEKU;carton;60000;SAYURAN BEKU/carton
T;SAYURAN BEKU;kilogram;60000;SAYURAN BEKU/kilogram
T;SAYURAN BEKU;ton;60000;SAYURAN BEKU/ton
T;SAYURAN BROKOLI;box;60000;SAYURAN BROKOLI/box
T;SAYURAN BROKOLI;carton;60000;SAYURAN BROKOLI/carton
T;SAYURAN BROKOLI;kilogram;60000;SAYURAN BROKOLI/kilogram
T;SAYURAN BROKOLI;kilogram of phosphorus pentoxide (phosphoric anhydride);60000;SAYURAN BROKOLI/kilogram of phosphorus pentoxide (phosphoric anhydride)
T;SAYURAN BROKOLI;kilogram per second;60000;SAYURAN BROKOLI/kilogram per second
T;SAYURAN BROKOLI;ton;60000;SAYURAN BROKOLI/ton
T;SAYURAN BUNCIS;buah/butir/batang;60000;SAYURAN BUNCIS/buah/butir/batang
T;SAYURAN BUNCIS;carton;60000;SAYURAN BUNCIS/carton
T;SAYURAN BUNCIS;kilogram;60000;SAYURAN BUNCIS/kilogram
T;SAYURAN BUNGA KOL;box;60000;SAYURAN BUNGA KOL/box
T;SAYURAN BUNGA KOL;carton;60000;SAYURAN BUNGA KOL/carton
T;SAYURAN BUNGA KOL;kilogram;60000;SAYURAN BUNGA KOL/kilogram
T;SAYURAN BUNGA KOL;kilogram per second;60000;SAYURAN BUNGA KOL/kilogram per second
T;SAYURAN GAMBAS;kilogram;60000;SAYURAN GAMBAS/kilogram
T;SAYURAN GOBO;carton;60000;SAYURAN GOBO/carton
T;SAYURAN GOBO;kilogram;60000;SAYURAN GOBO/kilogram
T;SAYURAN GOBO;kilogram per second;60000;SAYURAN GOBO/kilogram per second
T;SAYURAN KANGKUNG;buah/butir/batang;60000;SAYURAN KANGKUNG/buah/butir/batang
T;SAYURAN KANGKUNG;gram;60000;SAYURAN KANGKUNG/gram
T;SAYURAN KANGKUNG;kilogram;60000;SAYURAN KANGKUNG/kilogram
T;SAYURAN KAPRI;box;60000;SAYURAN KAPRI/box
T;SAYURAN KAPRI;carton;60000;SAYURAN KAPRI/carton
T;SAYURAN KAPRI;kilogram;60000;SAYURAN KAPRI/kilogram
T;SAYURAN KENTANG;kilogram;60000;SAYURAN KENTANG/kilogram
T;SAYURAN KUBIS;box;60000;SAYURAN KUBIS/box
T;SAYURAN KUBIS;carton;60000;SAYURAN KUBIS/carton
T;SAYURAN KUBIS;kilogram;60000;SAYURAN KUBIS/kilogram
T;SAYURAN KUBIS;ton;60000;SAYURAN KUBIS/ton
T;SAYURAN LABU;kilogram;60000;SAYURAN LABU/kilogram
T;SAYURAN LOBAK;kilogram;60000;SAYURAN LOBAK/kilogram
T;SAYURAN PARE;kilogram;60000;SAYURAN PARE/kilogram
T;SAYURAN PETSAI;kilogram;60000;SAYURAN PETSAI/kilogram
T;SAYURAN SAWI;kilogram;60000;SAYURAN SAWI/kilogram
T;SAYURAN SAWI;ton;60000;SAYURAN SAWI/ton
T;SAYURAN SEGAR;buah/butir/batang;60000;SAYURAN SEGAR/buah/butir/batang
T;SAYURAN SEGAR;carton;60000;SAYURAN SEGAR/carton
T;SAYURAN SEGAR;kilogram;60000;SAYURAN SEGAR/kilogram
T;SAYURAN SEGAR;kilogram of phosphorus pentoxide (phosphoric anhydride);60000;SAYURAN SEGAR/kilogram of phosphorus pentoxide (phosphoric anhydride)
T;SAYURAN SEGAR;kilogram per second;60000;SAYURAN SEGAR/kilogram per second
T;SAYURAN TERUNG;gram;60000;SAYURAN TERUNG/gram
T;SAYURAN TERUNG;kilogram;60000;SAYURAN TERUNG/kilogram
T;SAYURAN WORTEL;kilogram;60000;SAYURAN WORTEL/kilogram
T;SAYURAN WORTEL;kilogram per second;60000;SAYURAN WORTEL/kilogram per second
T;SAYURAN WORTEL;ton;60000;SAYURAN WORTEL/ton
T;SCHISMATOGLOTTIS;buah/butir/batang;60000;SCHISMATOGLOTTIS/buah/butir/batang
T;SEA GRASS;meter kubik;60000;SEA GRASS/meter kubik
T;SEKAM KOPI/SELAPUT KOPI;gram;60000;SEKAM KOPI/SELAPUT KOPI/gram
T;SEKAM KOPI/SELAPUT KOPI;kilogram;60000;SEKAM KOPI/SELAPUT KOPI/kilogram
T;SELADA;kilogram;60000;SELADA/kilogram
T;SELADA;kilogram per second;60000;SELADA/kilogram per second
T;SELADA;peti kemas;60000;SELADA/peti kemas
T;SELADA AIR;kilogram;60000;SELADA AIR/kilogram
T;SELDERI KERING;kilogram;60000;SELDERI KERING/kilogram
T;SELEDRI SEGAR;buah/butir/batang;60000;SELEDRI SEGAR/buah/butir/batang
T;SELEDRI SEGAR;carton;60000;SELEDRI SEGAR/carton
T;SELEDRI SEGAR;kilogram;60000;SELEDRI SEGAR/kilogram
T;SEMBAKO;kilogram;60000;SEMBAKO/kilogram
T;SERAI;box;60000;SERAI/box
T;SERAI;buah/butir/batang;60000;SERAI/buah/butir/batang
T;SERAI;carton;60000;SERAI/carton
T;SERAI;gram;60000;SERAI/gram
T;SERAI;kilogram;60000;SERAI/kilogram
T;SERAT ABAKA;bag;60000;SERAT ABAKA/bag
T;SERAT ABAKA;kemasan;60000;SERAT ABAKA/kemasan
T;SERAT ABAKA;kilogram;60000;SERAT ABAKA/kilogram
T;SERAT ABAKA;meter kubik;60000;SERAT ABAKA/meter kubik
T;SERAT ABAKA;ton;60000;SERAT ABAKA/ton
T;SERAT PISANG;kemasan;60000;SERAT PISANG/kemasan
T;SERAT PISANG;kilogram;60000;SERAT PISANG/kilogram
T;SERAT PISANG;lembar;60000;SERAT PISANG/lembar
T;SERAT PISANG;meter kubik;60000;SERAT PISANG/meter kubik
T;SERBUK DAUN ASITABA;kilogram;60000;SERBUK DAUN ASITABA/kilogram
T;SERBUK DAUN CENGKEH;kilogram;60000;SERBUK DAUN CENGKEH/kilogram
T;SERBUK KAYU;buah/butir/batang;60000;SERBUK KAYU/buah/butir/batang
T;SERBUK KAYU;gram;60000;SERBUK KAYU/gram
T;SERBUK KAYU;kemasan;60000;SERBUK KAYU/kemasan
T;SERBUK KAYU;kilogram;60000;SERBUK KAYU/kilogram
T;SERBUK KAYU;kilogram per second;60000;SERBUK KAYU/kilogram per second
T;SERBUK KAYU;meter kubik;60000;SERBUK KAYU/meter kubik
T;SERBUK KAYU;ton;60000;SERBUK KAYU/ton
T;SEREH WANGI;buah/butir/batang;60000;SEREH WANGI/buah/butir/batang
T;SEREH WANGI;gram;60000;SEREH WANGI/gram
T;SEREH WANGI;kilogram;60000;SEREH WANGI/kilogram
T;SEREH WANGI;liter;60000;SEREH WANGI/liter
T;SINGKONG IRIS BEKU;carton;60000;SINGKONG IRIS BEKU/carton
T;SINGKONG IRIS BEKU;gram;60000;SINGKONG IRIS BEKU/gram
T;SINGKONG IRIS BEKU;kilogram;60000;SINGKONG IRIS BEKU/kilogram
T;SIRIH;botol;60000;SIRIH/botol
T;SIRIH;buah/butir/batang;60000;SIRIH/buah/butir/batang
T;SIRIH;kilogram;60000;SIRIH/kilogram
T;Sirop Fruktosa;kilogram;60000;Sirop Fruktosa/kilogram
T;Sirup Glukosa;kilogram;60000;Sirup Glukosa/kilogram
T;SISAL;bale;60000;SISAL/bale
T;SISAL;kilogram;60000;SISAL/kilogram
T;SISAL;meter kubik;60000;SISAL/meter kubik
T;SONERILLA;buah/butir/batang;60000;SONERILLA/buah/butir/batang
T;SONERILLA;kemasan;60000;SONERILLA/kemasan
T;SORGHUM;kilogram;60000;SORGHUM/kilogram
T;SORGHUM;ton;60000;SORGHUM/ton
T;SPARTTERDOCK;buah/butir/batang;60000;SPARTTERDOCK/buah/butir/batang
T;SPATYPHYLLUM;buah/butir/batang;60000;SPATYPHYLLUM/buah/butir/batang
T;SPECIAL BLUE STRICTA;buah/butir/batang;60000;SPECIAL BLUE STRICTA/buah/butir/batang
T;SPECIAL BLUE STRICTA;kilogram;60000;SPECIAL BLUE STRICTA/kilogram
T;Spent Bleaching Earth (SBE);kilogram;60000;Spent Bleaching Earth (SBE)/kilogram
T;Spent Bleaching Earth (SBE);ton;60000;Spent Bleaching Earth (SBE)/ton
T;SPRING ONIONS;kilogram;60000;SPRING ONIONS/kilogram
T;SRIGADING;buah/butir/batang;60000;SRIGADING/buah/butir/batang
T;SRIGADING;kilogram;60000;SRIGADING/kilogram
T;SRIKAYA;buah/butir/batang;60000;SRIKAYA/buah/butir/batang
T;SRIKAYA;gram;60000;SRIKAYA/gram
T;SRIKAYA;kilogram;60000;SRIKAYA/kilogram
T;Stevia Rebaudiana;kilogram;60000;Stevia Rebaudiana/kilogram
T;STRAW;kilogram;60000;STRAW/kilogram
T;SUPLEMEN POLYFAT;kilogram;60000;SUPLEMEN POLYFAT/kilogram
T;SYNGONIUM ALBOLINEATUM;buah/butir/batang;60000;SYNGONIUM ALBOLINEATUM/buah/butir/batang
T;TALAS;box;60000;TALAS/box
T;TALAS;buah/butir/batang;60000;TALAS/buah/butir/batang
T;TALAS;gram;60000;TALAS/gram
T;TALAS;kilogram;60000;TALAS/kilogram
T;Talas Beneng;gram;60000;Talas Beneng/gram
T;Talas Beneng;kilogram;60000;Talas Beneng/kilogram
T;TANAMAN AQUARIUM;buah/butir/batang;60000;TANAMAN AQUARIUM/buah/butir/batang
T;TANAMAN AQUARIUM;kemasan;60000;TANAMAN AQUARIUM/kemasan
